Timestamp,pH,Dissolved Oxygen,Turbidity
2023-09-17T14:00:00.000+05:30,8.083,7.874,2.485
2023-09-17T14:30:00.000+05:30,8.087,7.925,2.391
2023-09-17T15:00:00.000+05:30,8.088,7.899,2.593
2023-09-17T15:30:00.000+05:30,8.086,7.905,2.555
2023-09-17T16:00:00.000+05:30,8.088,7.842,2.274
2023-09-17T16:30:00.000+05:30,8.087,7.838,2.31
2023-09-17T17:00:00.000+05:30,8.087,7.832,2.596
2023-09-17T17:30:00.000+05:30,8.088,7.956,2.118
2023-09-17T18:00:00.000+05:30,8.093,7.776,2.95
2023-09-17T18:30:00.000+05:30,8.091,7.795,2.665
2023-09-17T19:00:00.000+05:30,8.089,7.742,2.292
2023-09-17T19:30:00.000+05:30,8.089,7.62,2.453
2023-09-17T20:00:00.000+05:30,8.091,7.41,2.431
2023-09-17T20:30:00.000+05:30,8.089,7.504,2.1
2023-09-17T21:00:00.000+05:30,8.086,7.547,2.163
2023-09-17T21:30:00.000+05:30,8.08,7.402,2.254
2023-09-17T22:00:00.000+05:30,8.079,7.314,1.96
2023-09-17T22:30:00.000+05:30,8.082,7.037,2.04
2023-09-17T23:00:00.000+05:30,8.079,6.918,1.996
2023-09-17T23:30:00.000+05:30,8.088,7.226,2.964
2023-09-18T00:00:00.000+05:30,8.076,7.078,1.995
2023-09-18T00:30:00.000+05:30,8.073,7.018,1.99
2023-09-18T01:00:00.000+05:30,8.08,7.184,2.294
2023-09-18T01:30:00.000+05:30,8.08,7.111,2.131
2023-09-18T02:00:00.000+05:30,8.087,7.346,2.94
2023-09-18T02:30:00.000+05:30,8.077,7.013,2.264
2023-09-18T03:00:00.000+05:30,8.069,7.07,2.359
2023-09-18T03:30:00.000+05:30,8.069,6.93,2.339
2023-09-18T04:00:00.000+05:30,8.071,6.798,2.054
2023-09-18T04:30:00.000+05:30,8.076,6.808,1.787
2023-09-18T05:00:00.000+05:30,8.071,6.305,1.999
2023-09-18T05:30:00.000+05:30,8.068,6.482,1.919
2023-09-18T06:00:00.000+05:30,8.072,6.455,2.704
2023-09-18T06:30:00.000+05:30,8.065,6.454,2.604
2023-09-18T07:00:00.000+05:30,8.069,6.966,2.175
2023-09-18T07:30:00.000+05:30,8.068,7.09,2.266
2023-09-18T08:00:00.000+05:30,8.067,7.045,2.468
2023-09-18T08:30:00.000+05:30,8.07,6.699,3.121
2023-09-18T09:00:00.000+05:30,8.062,6.81,3.13
2023-09-18T09:30:00.000+05:30,8.06,7.068,3.22
2023-09-18T09:30:00.000+05:30,8.06,7.068,3.22
2023-09-18T10:00:00.000+05:30,8.054,7.153,2.513
2023-09-18T10:30:00.000+05:30,8.066,7.338,2.901
2023-09-18T11:00:00.000+05:30,8.061,7.401,4.591
2023-09-18T11:30:00.000+05:30,8.065,7.419,2.677
2023-09-18T12:00:00.000+05:30,8.065,7.532,2.55
2023-09-18T12:30:00.000+05:30,8.064,7.573,2.698
2023-09-18T13:00:00.000+05:30,8.07,7.639,2.578
2023-09-18T13:30:00.000+05:30,8.069,7.715,2.484
2023-09-18T14:00:00.000+05:30,8.071,7.705,2.371
2023-09-18T14:30:00.000+05:30,8.071,7.805,2.629
2023-09-18T15:00:00.000+05:30,8.081,7.937,2.296
2023-09-18T15:30:00.000+05:30,8.085,7.886,2.981
2023-09-18T16:00:00.000+05:30,8.086,7.473,2.792
2023-09-18T16:30:00.000+05:30,8.082,7.812,2.462
2023-09-18T17:00:00.000+05:30,8.081,7.867,2.82
2023-09-18T17:30:00.000+05:30,8.083,7.599,2.359
2023-09-18T18:00:00.000+05:30,8.085,7.158,2.185
2023-09-18T18:30:00.000+05:30,8.081,7.428,2.538
2023-09-18T19:00:00.000+05:30,8.089,6.989,2.699
2023-09-18T19:30:00.000+05:30,8.084,7.056,2.248
2023-09-18T20:00:00.000+05:30,8.08,6.999,2.896
2023-09-18T20:30:00.000+05:30,8.082,7.064,2.1
2023-09-18T21:00:00.000+05:30,8.075,7.365,2.311
2023-09-18T21:30:00.000+05:30,8.076,7.405,3.507
2023-09-18T22:00:00.000+05:30,8.079,7.448,2.359
2023-09-18T22:30:00.000+05:30,8.079,7.294,3.778
2023-09-18T23:00:00.000+05:30,8.068,7.236,1.933
2023-09-18T23:30:00.000+05:30,8.068,7.379,2.382
2023-09-19T00:00:00.000+05:30,8.064,7.319,2.177
2023-09-19T00:30:00.000+05:30,8.068,7.156,2.086
2023-09-19T01:00:00.000+05:30,8.063,7.079,2.148
2023-09-19T01:30:00.000+05:30,8.06,6.951,3.191
2023-09-19T02:00:00.000+05:30,8.061,6.851,2.348
2023-09-19T02:30:00.000+05:30,8.061,7.115,2.029
2023-09-19T03:00:00.000+05:30,8.064,6.9,1.678
2023-09-19T03:30:00.000+05:30,8.061,6.977,2.092
2023-09-19T04:00:00.000+05:30,8.056,6.842,2.349
2023-09-19T04:30:00.000+05:30,8.056,6.792,1.914
2023-09-19T05:00:00.000+05:30,8.057,6.575,2.583
2023-09-19T05:30:00.000+05:30,8.054,6.635,2.311
2023-09-19T06:00:00.000+05:30,8.052,6.544,2.056
2023-09-19T06:30:00.000+05:30,8.052,6.45,2.036
2023-09-19T07:00:00.000+05:30,8.053,6.375,2.453
2023-09-19T07:30:00.000+05:30,8.044,6.609,2.707
2023-09-19T08:00:00.000+05:30,8.049,6.727,2.184
2023-09-19T08:30:00.000+05:30,8.051,6.599,2.808
2023-09-19T09:00:00.000+05:30,8.046,6.74,3.181
2023-09-19T09:30:00.000+05:30,8.05,7.123,3.355
2023-09-19T09:30:00.000+05:30,8.05,7.123,3.355
2023-09-19T10:00:00.000+05:30,8.049,7.092,3.219
2023-09-19T10:30:00.000+05:30,8.058,7.328,2.768
2023-09-19T11:00:00.000+05:30,8.062,7.388,2.643
2023-09-19T11:30:00.000+05:30,8.059,7.401,2.813
2023-09-19T12:00:00.000+05:30,8.063,7.489,2.937
2023-09-19T12:30:00.000+05:30,8.063,7.508,3.042
2023-09-19T13:00:00.000+05:30,8.06,7.507,2.669
2023-09-19T13:30:00.000+05:30,8.065,7.612,3.052
2023-09-19T14:00:00.000+05:30,8.064,7.621,3.354
2023-09-19T14:30:00.000+05:30,8.071,7.739,2.585
2023-09-19T15:00:00.000+05:30,8.074,7.794,2.727
2023-09-19T15:30:00.000+05:30,8.076,7.69,2.376
2023-09-19T16:00:00.000+05:30,8.076,7.85,2.768
2023-09-19T16:30:00.000+05:30,8.073,7.735,2.329
2023-09-19T17:00:00.000+05:30,8.079,7.732,2.648
2023-09-19T17:30:00.000+05:30,8.076,7.543,2.331
2023-09-19T18:00:00.000+05:30,8.077,7.738,2.907
2023-09-19T18:30:00.000+05:30,8.082,7.781,4.478
2023-09-19T19:00:00.000+05:30,8.08,7.751,4.71
2023-09-19T19:30:00.000+05:30,8.081,7.52,2.612
2023-09-19T20:00:00.000+05:30,8.077,7.643,3.471
2023-09-19T20:30:00.000+05:30,8.08,7.462,3.09
2023-09-19T21:00:00.000+05:30,8.072,7.41,2.869
2023-09-19T21:30:00.000+05:30,8.074,7.509,3.246
2023-09-19T22:00:00.000+05:30,8.076,7.481,2.638
2023-09-19T22:30:00.000+05:30,8.072,7.178,2.864
2023-09-19T23:00:00.000+05:30,8.07,7.146,2.693
2023-09-19T23:30:00.000+05:30,8.066,6.759,2.747
2023-09-20T00:00:00.000+05:30,8.066,,2.97
2023-09-20T00:30:00.000+05:30,8.062,6.924,2.255
2023-09-20T01:00:00.000+05:30,8.059,6.758,2.518
2023-09-20T01:30:00.000+05:30,8.056,6.745,2.425
2023-09-20T02:00:00.000+05:30,8.059,6.662,2.719
2023-09-20T02:30:00.000+05:30,8.065,6.758,2.634
2023-09-20T03:00:00.000+05:30,8.058,6.557,3.362
2023-09-20T03:30:00.000+05:30,8.049,6.347,2.101
2023-09-20T04:00:00.000+05:30,8.05,6.396,2.394
2023-09-20T04:30:00.000+05:30,8.048,6.074,2.54
2023-09-20T05:00:00.000+05:30,8.047,6.294,2.858
2023-09-20T05:30:00.000+05:30,8.048,6.42,2.038
2023-09-20T06:00:00.000+05:30,8.052,6.512,2.641
2023-09-20T06:30:00.000+05:30,8.051,6.611,2.801
2023-09-20T07:00:00.000+05:30,8.048,6.286,2.647
2023-09-20T07:30:00.000+05:30,8.035,6.339,2.903
2023-09-20T08:00:00.000+05:30,8.043,6.505,3.18
2023-09-20T08:30:00.000+05:30,8.044,6.825,3.504
2023-09-20T09:00:00.000+05:30,8.051,6.927,2.903
2023-09-20T09:30:00.000+05:30,8.047,6.968,2.916
2023-09-20T09:30:00.000+05:30,8.047,6.968,2.916
2023-09-20T10:00:00.000+05:30,8.052,7.214,3.094
2023-09-20T10:30:00.000+05:30,8.056,7.268,2.89
2023-09-20T11:00:00.000+05:30,8.063,7.365,2.668
2023-09-20T11:30:00.000+05:30,8.064,7.365,3.781
2023-09-20T13:00:00.000+05:30,8.065,7.281,4.132
2023-09-20T13:30:00.000+05:30,8.066,7.333,
2023-09-20T14:00:00.000+05:30,8.07,7.471,2.851
2023-09-20T14:30:00.000+05:30,8.073,7.523,3.423
2023-09-20T15:00:00.000+05:30,8.065,7.453,2.88
2023-09-20T15:30:00.000+05:30,8.074,7.578,3.325
2023-09-20T16:00:00.000+05:30,8.084,7.877,2.503
2023-09-20T16:30:00.000+05:30,8.078,7.831,2.664
2023-09-20T17:00:00.000+05:30,8.075,7.743,2.308
2023-09-20T17:30:00.000+05:30,8.071,7.646,2.596
2023-09-20T18:00:00.000+05:30,8.062,7.467,3.162
2023-09-20T18:30:00.000+05:30,8.061,7.419,2.188
2023-09-20T19:00:00.000+05:30,8.065,7.416,2.381
2023-09-20T19:30:00.000+05:30,8.067,7.486,2.823
2023-09-20T20:00:00.000+05:30,8.066,7.508,2.086
2023-09-20T20:30:00.000+05:30,8.066,7.471,2.207
2023-09-20T21:00:00.000+05:30,8.065,7.371,2.216
2023-09-20T21:30:00.000+05:30,8.051,7.045,2.438
2023-09-20T22:00:00.000+05:30,8.062,6.922,2.63
2023-09-20T22:30:00.000+05:30,8.061,7.101,2.322
2023-09-20T23:00:00.000+05:30,8.06,7.006,2.185
2023-09-20T23:30:00.000+05:30,8.057,7.195,2.211
2023-09-21T00:00:00.000+05:30,8.054,7.056,2.244
2023-09-21T00:30:00.000+05:30,8.057,7.155,1.902
2023-09-21T01:00:00.000+05:30,8.052,6.788,1.903
2023-09-21T01:30:00.000+05:30,8.033,6.565,2.008
2023-09-21T02:00:00.000+05:30,8.043,6.65,2.204
2023-09-21T02:30:00.000+05:30,8.041,6.676,1.807
2023-09-21T03:00:00.000+05:30,8.031,6.384,1.954
2023-09-21T03:30:00.000+05:30,8.028,6.394,1.717
2023-09-21T04:00:00.000+05:30,8.017,6.064,1.74
2023-09-21T04:30:00.000+05:30,8.024,6.212,2.012
2023-09-21T05:00:00.000+05:30,8.015,6.108,2.003
2023-09-21T05:30:00.000+05:30,8.022,6.12,1.847
2023-09-21T06:00:00.000+05:30,8.025,,1.987
2023-09-21T06:30:00.000+05:30,8.024,,1.988
2023-09-21T07:00:00.000+05:30,8.019,6.184,2.291
2023-09-21T07:30:00.000+05:30,8.029,6.287,2.455
2023-09-21T08:00:00.000+05:30,8.036,6.181,2.426
2023-09-21T08:30:00.000+05:30,8.041,6.356,3.623
2023-09-21T09:00:00.000+05:30,8.038,6.368,2.496
2023-09-21T09:30:00.000+05:30,8.046,6.853,2.408
2023-09-21T09:30:00.000+05:30,8.046,6.853,2.408
2023-09-21T10:00:00.000+05:30,8.05,6.984,2.65
2023-09-21T10:30:00.000+05:30,8.058,7.194,2.565
2023-09-21T11:00:00.000+05:30,8.054,7.19,2.326
2023-09-21T11:30:00.000+05:30,8.068,7.238,2.386
2023-09-21T12:00:00.000+05:30,8.064,7.336,3.324
2023-09-21T12:30:00.000+05:30,8.06,7.223,2.681
2023-09-21T13:00:00.000+05:30,8.069,7.424,3.029
2023-09-21T13:30:00.000+05:30,8.069,7.354,3.942
2023-09-21T14:00:00.000+05:30,8.066,7.389,3.762
2023-09-21T14:30:00.000+05:30,8.069,7.352,3.898
2023-09-21T15:00:00.000+05:30,8.074,7.494,3.817
2023-09-21T15:30:00.000+05:30,8.069,7.447,3.085
2023-09-21T16:00:00.000+05:30,8.075,7.558,3.899
2023-09-21T16:30:00.000+05:30,8.071,7.532,2.65
2023-09-21T17:00:00.000+05:30,8.084,7.827,2.752
2023-09-21T17:30:00.000+05:30,8.086,7.842,2.24
2023-09-21T18:00:00.000+05:30,8.081,7.795,2.491
2023-09-21T18:30:00.000+05:30,8.079,7.681,2.128
2023-09-21T19:00:00.000+05:30,8.074,7.617,2.015
2023-09-21T19:30:00.000+05:30,8.07,7.461,2.199
2023-09-21T20:00:00.000+05:30,8.069,7.529,1.926
2023-09-21T20:30:00.000+05:30,8.069,7.449,2.092
2023-09-21T21:00:00.000+05:30,8.066,7.459,1.804
2023-09-21T21:30:00.000+05:30,8.068,7.526,2.85
2023-09-21T22:00:00.000+05:30,8.062,7.309,2.667
2023-09-21T22:30:00.000+05:30,8.053,7.134,2.877
2023-09-21T23:00:00.000+05:30,8.049,7.012,3.126
2023-09-21T23:30:00.000+05:30,8.031,6.683,2.389
2023-09-22T00:00:00.000+05:30,8.036,6.768,2.818
2023-09-22T00:30:00.000+05:30,8.036,6.747,2.856
2023-09-22T01:00:00.000+05:30,8.028,6.627,2.431
2023-09-22T01:30:00.000+05:30,8.04,6.785,3.062
2023-09-22T02:00:00.000+05:30,8.034,6.695,2.649
2023-09-22T02:30:00.000+05:30,8.033,6.689,2.799
2023-09-22T03:00:00.000+05:30,8.035,6.693,3.0
2023-09-22T03:30:00.000+05:30,8.035,6.685,2.942
2023-09-22T04:00:00.000+05:30,8.034,6.659,3.254
2023-09-22T04:30:00.000+05:30,8.036,6.661,3.486
2023-09-22T05:00:00.000+05:30,8.035,6.634,3.473
2023-09-22T05:30:00.000+05:30,8.032,6.612,3.459
2023-09-22T06:00:00.000+05:30,8.03,6.588,3.36
2023-09-22T06:30:00.000+05:30,8.028,6.57,3.629
2023-09-22T07:00:00.000+05:30,8.028,6.589,3.43
2023-09-22T07:30:00.000+05:30,8.031,6.601,3.792
2023-09-22T08:00:00.000+05:30,8.029,6.636,3.729
2023-09-22T08:30:00.000+05:30,8.029,6.664,3.903
2023-09-22T09:00:00.000+05:30,8.028,6.719,4.093
2023-09-22T09:30:00.000+05:30,8.026,6.772,4.52
2023-09-22T09:30:00.000+05:30,8.026,6.772,4.52
2023-09-22T10:00:00.000+05:30,8.03,6.849,4.395
2023-09-22T10:30:00.000+05:30,8.035,6.976,3.988
2023-09-22T11:00:00.000+05:30,8.042,7.052,4.024
2023-09-22T11:30:00.000+05:30,8.045,7.102,4.292
2023-09-22T12:00:00.000+05:30,8.049,7.185,4.194
2023-09-22T12:30:00.000+05:30,8.053,7.279,4.05
2023-09-22T13:00:00.000+05:30,8.057,7.313,4.13
2023-09-22T13:30:00.000+05:30,8.062,7.388,3.938
2023-09-22T14:00:00.000+05:30,8.057,7.307,4.365
2023-09-22T14:30:00.000+05:30,8.067,7.421,4.049
2023-09-22T15:00:00.000+05:30,8.067,7.468,3.926
2023-09-22T15:30:00.000+05:30,8.07,7.508,3.931
2023-09-22T16:00:00.000+05:30,8.072,7.5,3.698
2023-09-22T16:30:00.000+05:30,8.072,7.475,4.117
2023-09-22T17:00:00.000+05:30,8.07,7.419,4.105
2023-09-22T17:30:00.000+05:30,8.071,7.428,3.706
2023-09-22T18:00:00.000+05:30,8.071,7.388,3.894
2023-09-22T18:30:00.000+05:30,8.068,7.356,3.996
2023-09-22T19:00:00.000+05:30,8.068,7.308,3.757
2023-09-22T19:30:00.000+05:30,8.068,7.272,3.811
2023-09-22T20:00:00.000+05:30,8.065,7.235,3.765
2023-09-22T20:30:00.000+05:30,8.062,7.18,3.97
2023-09-22T21:00:00.000+05:30,8.06,7.135,3.693
2023-09-22T21:30:00.000+05:30,8.063,7.134,3.599
2023-09-22T22:00:00.000+05:30,8.066,7.104,3.443
2023-09-22T22:30:00.000+05:30,8.063,7.086,3.337
2023-09-22T23:00:00.000+05:30,8.06,7.054,3.751
2023-09-22T23:30:00.000+05:30,8.056,6.937,3.467
2023-09-23T00:00:00.000+05:30,8.054,6.92,3.642
2023-09-23T00:30:00.000+05:30,8.058,6.957,3.34
2023-09-23T01:00:00.000+05:30,8.055,6.944,3.197
2023-09-23T01:30:00.000+05:30,8.054,6.899,3.081
2023-09-23T02:00:00.000+05:30,8.051,6.874,3.143
2023-09-23T02:30:00.000+05:30,8.055,6.886,3.31
2023-09-23T03:00:00.000+05:30,8.054,6.88,3.055
2023-09-23T03:30:00.000+05:30,8.057,6.86,3.005
2023-09-23T04:00:00.000+05:30,8.053,6.849,3.042
2023-09-23T04:30:00.000+05:30,8.052,6.836,3.088
2023-09-23T05:00:00.000+05:30,8.054,6.838,2.816
2023-09-23T05:30:00.000+05:30,8.055,6.864,2.973
2023-09-23T06:00:00.000+05:30,8.055,6.83,2.874
2023-09-23T06:30:00.000+05:30,8.054,6.856,2.282
2023-09-23T07:00:00.000+05:30,8.051,6.854,2.685
2023-09-23T07:30:00.000+05:30,8.056,6.866,3.14
2023-09-23T08:00:00.000+05:30,8.048,6.874,2.796
2023-09-23T08:30:00.000+05:30,8.053,6.937,2.514
2023-09-23T09:00:00.000+05:30,8.059,7.061,2.518
2023-09-23T09:30:00.000+05:30,8.056,7.074,2.628
2023-09-23T09:30:00.000+05:30,8.056,7.074,2.628
2023-09-23T10:00:00.000+05:30,8.065,7.203,2.686
2023-09-23T10:30:00.000+05:30,8.065,7.28,2.725
2023-09-23T11:00:00.000+05:30,8.067,7.35,2.686
2023-09-23T11:30:00.000+05:30,8.071,7.382,3.046
2023-09-23T12:00:00.000+05:30,8.071,7.509,2.666
2023-09-23T12:30:00.000+05:30,8.08,7.588,2.791
2023-09-23T13:00:00.000+05:30,8.082,7.7,2.988
2023-09-23T13:30:00.000+05:30,8.084,7.739,3.228
2023-09-23T14:00:00.000+05:30,8.091,7.812,3.507
2023-09-23T14:30:00.000+05:30,8.096,7.856,3.02
2023-09-23T15:00:00.000+05:30,8.098,7.905,3.167
2023-09-23T15:30:00.000+05:30,8.098,7.872,3.18
2023-09-23T16:00:00.000+05:30,8.102,7.933,2.872
2023-09-23T16:30:00.000+05:30,8.1,7.854,2.946
2023-09-23T17:00:00.000+05:30,8.101,7.862,2.83
2023-09-23T17:30:00.000+05:30,8.1,7.831,2.877
2023-09-23T18:00:00.000+05:30,8.099,7.776,3.152
2023-09-23T18:30:00.000+05:30,8.095,7.723,3.136
2023-09-23T19:00:00.000+05:30,8.094,7.679,3.312
2023-09-23T19:30:00.000+05:30,8.095,7.655,3.476
2023-09-23T20:00:00.000+05:30,8.091,7.606,3.269
2023-09-23T20:30:00.000+05:30,8.09,7.541,3.183
2023-09-23T21:00:00.000+05:30,8.089,7.479,3.327
2023-09-23T21:30:00.000+05:30,8.09,7.497,3.464
2023-09-23T22:00:00.000+05:30,8.086,7.437,3.046
2023-09-23T22:30:00.000+05:30,8.081,7.379,3.15
2023-09-23T23:00:00.000+05:30,8.08,7.37,3.222
2023-09-23T23:30:00.000+05:30,8.076,7.284,2.778
2023-09-24T00:00:00.000+05:30,8.075,7.302,2.741
2023-09-24T00:30:00.000+05:30,8.075,7.249,3.246
2023-09-24T01:00:00.000+05:30,8.076,7.233,3.298
2023-09-24T01:30:00.000+05:30,8.071,7.169,3.511
2023-09-24T02:00:00.000+05:30,8.071,7.153,3.443
2023-09-24T02:30:00.000+05:30,8.07,7.124,2.977
2023-09-24T03:00:00.000+05:30,8.069,7.091,2.804
2023-09-24T03:30:00.000+05:30,8.068,7.058,3.279
2023-09-24T04:00:00.000+05:30,8.071,7.04,3.23
2023-09-24T04:30:00.000+05:30,8.071,7.023,3.09
2023-09-24T05:00:00.000+05:30,8.065,7.02,3.148
2023-09-24T05:30:00.000+05:30,8.064,7.017,3.356
2023-09-24T06:00:00.000+05:30,8.065,7.013,3.488
2023-09-24T06:30:00.000+05:30,8.065,7.015,3.455
2023-09-24T07:00:00.000+05:30,8.064,7.01,3.863
2023-09-24T07:30:00.000+05:30,8.064,7.021,3.024
2023-09-24T08:00:00.000+05:30,8.065,7.042,3.704
2023-09-24T08:30:00.000+05:30,8.067,7.083,3.267
2023-09-24T09:00:00.000+05:30,8.068,7.161,3.233
2023-09-24T09:30:00.000+05:30,8.07,7.176,3.363
2023-09-24T09:30:00.000+05:30,8.07,7.176,3.363
2023-09-24T10:00:00.000+05:30,8.071,7.197,3.509
2023-09-24T10:30:00.000+05:30,8.072,7.259,3.467
2023-09-24T11:00:00.000+05:30,8.073,7.3,3.092
2023-09-24T11:30:00.000+05:30,8.08,7.513,3.377
2023-09-24T12:00:00.000+05:30,8.078,7.61,3.323
2023-09-24T12:30:00.000+05:30,8.086,7.785,3.465
2023-09-24T13:00:00.000+05:30,8.087,7.821,2.985
2023-09-24T13:30:00.000+05:30,8.089,7.797,2.701
2023-09-24T14:00:00.000+05:30,8.096,7.94,2.922
2023-09-24T14:30:00.000+05:30,8.1,7.998,2.93
2023-09-24T15:00:00.000+05:30,8.102,8.035,2.73
2023-09-24T15:30:00.000+05:30,8.106,8.077,2.888
2023-09-24T16:00:00.000+05:30,8.108,8.065,2.574
2023-09-24T16:30:00.000+05:30,8.107,8.047,2.83
2023-09-24T17:00:00.000+05:30,8.105,8.005,2.827
2023-09-24T17:30:00.000+05:30,8.103,7.958,2.866
2023-09-24T18:00:00.000+05:30,8.101,7.914,2.624
2023-09-24T18:30:00.000+05:30,8.103,7.916,2.995
2023-09-24T19:00:00.000+05:30,8.102,7.887,2.77
2023-09-24T19:30:00.000+05:30,8.099,7.817,2.823
2023-09-24T20:00:00.000+05:30,8.097,7.75,2.841
2023-09-24T20:30:00.000+05:30,8.093,7.604,2.949
2023-09-24T21:00:00.000+05:30,8.095,7.697,3.017
2023-09-24T21:30:00.000+05:30,8.093,7.658,2.943
2023-09-24T22:00:00.000+05:30,8.09,7.595,2.87
2023-09-24T22:30:00.000+05:30,8.089,7.576,3.05
2023-09-24T23:00:00.000+05:30,8.09,7.538,2.617
2023-09-24T23:30:00.000+05:30,8.087,7.508,2.694
2023-09-25T00:00:00.000+05:30,8.084,7.473,2.824
2023-09-25T00:30:00.000+05:30,8.072,7.343,2.378
2023-09-25T01:00:00.000+05:30,8.072,7.286,2.57
2023-09-25T01:30:00.000+05:30,8.082,7.329,2.591
2023-09-25T02:00:00.000+05:30,8.08,7.386,2.988
2023-09-25T02:30:00.000+05:30,8.071,7.295,2.505
2023-09-25T03:00:00.000+05:30,8.079,7.325,2.563
2023-09-25T03:30:00.000+05:30,8.079,7.226,2.488
2023-09-25T04:00:00.000+05:30,8.067,7.064,2.051
2023-09-25T04:30:00.000+05:30,8.074,7.121,2.251
2023-09-25T05:00:00.000+05:30,8.075,7.07,2.594
2023-09-25T05:30:00.000+05:30,8.077,7.129,2.205
2023-09-25T06:00:00.000+05:30,8.078,6.914,2.414
2023-09-25T06:30:00.000+05:30,8.072,7.012,2.255
2023-09-25T07:00:00.000+05:30,8.074,7.165,2.095
2023-09-25T07:30:00.000+05:30,8.075,6.952,2.662
2023-09-25T08:00:00.000+05:30,8.074,6.869,2.615
2023-09-25T08:30:00.000+05:30,8.071,7.077,2.441
2023-09-25T09:00:00.000+05:30,8.067,6.832,2.655
2023-09-25T09:30:00.000+05:30,8.067,7.121,2.857
2023-09-25T09:30:00.000+05:30,8.067,7.121,2.857
2023-09-25T10:30:00.000+05:30,8.088,7.233,2.568
2023-09-25T11:00:00.000+05:30,8.085,7.182,2.818
2023-09-25T11:30:00.000+05:30,8.093,7.219,2.45
2023-09-25T12:00:00.000+05:30,8.086,7.41,2.191
2023-09-25T12:30:00.000+05:30,8.086,7.543,2.1
2023-09-25T13:00:00.000+05:30,8.097,7.651,2.218
2023-09-25T13:30:00.000+05:30,8.102,7.791,2.405
2023-09-25T14:00:00.000+05:30,8.104,7.917,2.271
2023-09-25T14:30:00.000+05:30,8.103,7.961,2.917
2023-09-25T15:00:00.000+05:30,8.1,7.962,3.066
2023-09-25T15:30:00.000+05:30,8.102,7.973,2.62
2023-09-25T16:00:00.000+05:30,8.103,7.99,2.966
2023-09-25T16:30:00.000+05:30,8.1,7.969,2.505
2023-09-25T17:00:00.000+05:30,8.097,7.903,1.86
2023-09-25T17:30:00.000+05:30,8.093,7.828,2.333
2023-09-25T18:00:00.000+05:30,8.087,7.796,1.954
2023-09-25T18:30:00.000+05:30,8.09,7.353,1.971
2023-09-25T19:00:00.000+05:30,8.093,7.517,2.367
2023-09-25T19:30:00.000+05:30,8.097,7.521,2.576
2023-09-25T20:00:00.000+05:30,8.096,7.422,2.061
2023-09-25T20:30:00.000+05:30,8.093,7.232,1.834
2023-09-25T21:00:00.000+05:30,8.091,7.154,1.763
2023-09-25T21:30:00.000+05:30,8.087,7.314,1.856
2023-09-25T22:00:00.000+05:30,8.09,7.588,1.949
2023-09-25T22:30:00.000+05:30,8.084,7.186,1.766
2023-09-25T23:00:00.000+05:30,8.087,7.252,1.885
2023-09-25T23:30:00.000+05:30,8.086,6.873,2.044
2023-09-26T00:00:00.000+05:30,8.086,7.394,2.796
2023-09-26T00:30:00.000+05:30,8.086,7.406,1.915
2023-09-26T01:00:00.000+05:30,8.085,7.173,2.047
2023-09-26T01:30:00.000+05:30,8.085,6.707,2.492
2023-09-26T02:00:00.000+05:30,8.078,6.67,2.535
2023-09-26T02:30:00.000+05:30,8.076,6.313,4.391
2023-09-26T03:00:00.000+05:30,8.083,6.582,2.437
2023-09-26T03:30:00.000+05:30,8.076,6.723,2.129
2023-09-26T04:00:00.000+05:30,8.073,6.461,2.549
2023-09-26T04:30:00.000+05:30,8.072,6.697,2.511
2023-09-26T05:00:00.000+05:30,8.07,6.502,2.736
2023-09-26T05:30:00.000+05:30,8.067,6.963,2.921
2023-09-26T06:00:00.000+05:30,8.068,7.116,2.596
2023-09-26T06:30:00.000+05:30,8.064,6.898,3.43
2023-09-26T07:00:00.000+05:30,8.066,7.021,2.498
2023-09-26T07:30:00.000+05:30,8.066,7.006,3.045
2023-09-26T08:00:00.000+05:30,8.052,6.997,2.392
2023-09-26T08:30:00.000+05:30,8.064,7.08,2.215
2023-09-26T09:00:00.000+05:30,8.071,6.74,2.571
2023-09-26T09:30:00.000+05:30,8.069,7.167,2.543
2023-09-26T09:30:00.000+05:30,8.069,7.167,2.543
2023-09-26T10:00:00.000+05:30,8.075,7.221,2.803
2023-09-26T10:30:00.000+05:30,8.074,7.422,2.281
2023-09-26T11:00:00.000+05:30,8.08,7.536,2.847
2023-09-26T11:30:00.000+05:30,8.084,7.562,2.674
2023-09-26T12:00:00.000+05:30,8.09,7.515,3.178
2023-09-26T12:30:00.000+05:30,8.087,7.69,2.015
2023-09-26T13:00:00.000+05:30,8.094,7.762,3.585
2023-09-26T13:30:00.000+05:30,8.078,7.583,2.509
2023-09-26T14:00:00.000+05:30,8.08,7.693,2.986
2023-09-26T14:30:00.000+05:30,8.083,7.628,3.554
2023-09-26T15:00:00.000+05:30,8.088,7.995,3.634
2023-09-26T15:30:00.000+05:30,8.099,8.026,3.171
2023-09-26T16:00:00.000+05:30,8.089,7.929,3.262
2023-09-26T16:30:00.000+05:30,8.095,8.004,3.04
2023-09-26T17:00:00.000+05:30,8.094,8.049,2.673
2023-09-26T17:30:00.000+05:30,8.086,7.865,3.28
2023-09-26T18:00:00.000+05:30,8.084,7.781,2.893
2023-09-26T18:30:00.000+05:30,8.089,7.772,3.361
2023-09-26T19:00:00.000+05:30,8.087,7.797,2.442
2023-09-26T19:30:00.000+05:30,8.081,7.448,2.499
2023-09-26T20:00:00.000+05:30,8.081,7.136,2.628
